N,2943,4,5,12
87527,4,4
56935,4,5
5927,4,3
13667,4,1
18759,4,7
32223,4,6
38631,4,8
62119,4,6
64934,4,8
79069,4,3
83543,4,5
89541,4,7
N,2897,4,5,5
8892,4,5
13727,4,5
67903,4,9
73437,4,2
81571,4,1
N,2299,4,3,11
13527,4,2
15971,4,7
19175,4,1
31462,4,8
32362,4,6
32423,4,2
44775,4,4
47383,4,4
65229,4,7
97959,4,6
98007,4,10
N,2041,4,3,14
37455,4,8
40150,5,4
97718,4,9
36575,4,2
79558,4,9
9905,4,5
13575,4,9
18085,4,9
53801,4,10
65255,4,1
68735,4,6
72662,4,7
80573,4,9
97109,4,7
D,2,6
S,5,10,13,16
N,2067,4,3,16
63197,4,5
73445,4,7
81573,4,9
42679,4,5
81607,4,9
6183,4,10
7223,4,5
20903,4,10
38098,4,2
52819,4,4
64927,4,8
64993,4,10
70631,4,3
95462,4,6
97222,4,4
99802,4,4
D,2,4
N,1231,4,5,12
79335,4,4
4902,4,2
6191,4,4
13031,4,2
16075,4,9
24231,4,10
47333,4,1
49219,4,7
57039,4,7
66278,4,6
81415,4,8
95629,4,3
N,2050,4,4,17
60867,4,5
55779,4,8
72740,4,7
94951,4,4
31367,4,1
47715,4,6
13415,4,9
16036,4,6
20095,4,10
24231,4,2
31483,4,2
32035,4,10
63059,4,5
72805,4,1
80465,4,5
83619,4,7
95689,4,2
N,1264,4,5,17
62949,4,2
15583,4,5
21719,4,6
47589,4,2
56802,4,8
52773,4,3
83041,4,9
3909,4,6
11651,4,8
22160,4,6
27603,4,9
56530,4,9
64569,4,4
65255,4,7
71075,4,5
73443,4,5
97472,4,5
D,9,4
I,4,10,19
P,8,5,1879,3650.07
N,2299,4,5,17
89687,4,8
65199,4,3
22218,4,2
45413,4,4
3517,4,10
3881,4,5
11484,4,9
15895,4,1
16031,4,4
28103,4,5
32439,4,4
32487,4,2
38815,4,10
51613,4,9
56967,4,10
58215,4,10
87741,4,5
D,6,2
N,1219,4,3,20
56743,4,3
19078,4,3
11941,4,1
85351,4,10
75461,4,3
46699,4,1
40509,4,7
15542,4,8
46814,4,10
73363,4,6
13523,4,1
14043,4,2
15835,4,8
39907,4,5
56287,4,8
56523,4,9
60115,4,5
65252,4,5
72929,4,5
79575,4,9
D,1,5
D,9,6
N,707,4,3,14
32469,4,3
88783,4,3
19924,4,4
11448,4,2
1983,4,1
13413,1,6
19663,4,1
25254,4,2
40677,4,6
47775,4,2
50407,4,7
63925,4,2
80357,4,1
87775,4,2
D,7,8
P,10,7,962,139.5
N,1211,4,4,20
14047,4,7
63207,4,4
89687,4,3
58757,4,1
88599,4,9
72419,4,4
57063,4,1
46543,4,7
22215,4,5
15510,4,2
6947,4,4
12647,4,4
13314,4,2
27623,4,3
36559,4,1
52159,4,7
52703,4,6
80727,4,6
81108,4,1
88998,4,2
N,1948,4,4,6
28190,5,4
39515,4,9
47682,4,9
51495,4,9
73124,4,6
96677,4,7
N,313,4,5,11
64802,4,7
14983,4,6
15063,4,6
16102,4,10
24103,4,8
40487,4,1
56775,4,10
64219,4,4
73383,4,10
87399,4,8
96980,4,1
D,3,9
N,2225,4,4,8
10852,4,4
22149,4,5
40679,4,4
47335,4,10
80087,4,9
81062,4,8
92871,4,5
96933,4,9
P,4,5,1345,81.1
N,1283,4,5,12
48551,4,5
14815,4,2
31431,4,4
10983,4,1
31772,4,10
38530,4,4
40165,4,5
46967,4,8
56851,4,6
64611,4,3
71075,4,7
77415,4,7
N,1053,4,3,17
30403,4,3
64084,4,2
57859,4,5
23887,4,3
40582,4,10
54745,4,10
77158,4,6
15824,4,9
16055,4,3
23783,4,3
40645,4,2
47714,4,9
48335,4,2
52962,4,9
54999,4,2
81511,4,2
84695,4,9
P,5,3,661,49.41
D,3,8
D,7,2
P,2,4,2666,100.11
D,6,10
N,267,4,5,9
1453,4,9
11911,4,9
16004,4,2
22243,4,10
32166,4,6
48487,4,2
79479,4,8
88239,4,2
99991,4,7
D,4,9
T
N,1247,4,5,7
5575,4,2
24015,4,3
40675,4,9
62140,4,9
64662,4,5
69327,4,2
77404,4,4
N,119,4,5,16
55015,4,10
70566,4,9
42591,4,4
71823,4,9
46679,4,10
74981,4,1
3135,4,8
12358,4,1
15330,9,6
21221,4,9
24228,4,7
35941,4,6
75959,4,8
81247,4,1
89319,4,10
89831,4,2
T
N,2755,4,5,14
93255,4,10
48863,4,8
97639,4,6
71391,4,1
4162,4,2
15587,4,3
23511,4,8
32187,4,1
46239,4,9
52717,4,9
73173,4,10
81639,4,9
85218,4,2
85667,4,10
P,7,7,2519,7376.99
T
N,123,4,5,17
44711,4,4
76999,4,2
24267,4,9
56807,4,9
64228,4,5
35838,4,8
6208,4,6
11495,4,4
11907,4,8
16005,4,6
24039,4,5
31442,4,8
40285,4,5
48831,4,1
68565,4,7
69327,4,5
85639,4,9
P,4,9,2553,141.8
N,325,4,5,9
11185,4,8
22879,4,10
39143,4,2
62911,4,1
79491,4,10
81059,4,5
87717,4,10
88859,4,10
97959,4,3
D,3,1
N,1273,4,4,15
89382,4,7
77543,4,5
46303,4,9
37855,4,2
11983,4,2
19619,4,4
21916,4,7
32481,4,4
38630,4,5
64355,4,9
72017,4,1
72401,4,7
72423,4,3
81503,4,3
96994,4,3
N,1241,4,4,13
63202,4,5
6211,4,8
32359,4,2
32471,4,9
55911,4,6
62755,4,9
62947,4,2
69607,4,3
73447,4,7
89107,4,2
89189,4,3
96569,4,5
96741,4,10
D,9,4
S,1,1,14,15
N,449,4,4,14
82510,4,8
39450,7,8
64997,4,4
1991,4,1
9575,4,5
19767,4,9
29667,4,1
43750,4,10
48866,4,6
50877,4,10
81071,4,5
81127,4,6
81495,7,8
89751,4,2
N,2291,4,3,11
551,4,8
12046,4,8
19623,4,6
31366,4,4
45287,4,10
50889,4,10
63575,4,4
64179,4,3
71887,4,2
89703,4,5
89813,4,8
N,2681,4,5,19
40165,4,1
32295,4,5
79587,4,4
54407,4,6
65007,4,10
91607,4,9
14045,4,4
13980,4,9
1787,4,9
8135,4,9
15670,4,2
17045,4,7
32477,4,7
40411,4,2
40673,4,3
48871,4,3
71359,4,7
75367,4,10
81511,4,8
I,8,6,12
D,5,6
P,5,2,38,165.1
O,7,2,455
P,5,10,2828,175.59
P,7,10,2776,166
N,2050,4,5,17
71255,4,8
88661,4,6
48479,4,4
78438,4,7
40679,4,2
36567,4,7
89694,4,5
88791,4,8
6215,4,7
36574,4,9
39957,4,10
40163,4,4
40423,4,6
43237,4,9
52967,4,1
69075,4,10
80736,4,2
D,5,5
N,1021,4,3,9
56291,4,3
23909,4,5
39655,4,3
40230,4,5
48863,4,4
51741,4,9
52583,4,2
63203,4,5
64097,4,8
P,10,5,674,144.5
D,10,6
D,10,7
S,6,9,20,13
D,10,1
D,7,3
T
I,9,1,12
T
D,3,6
D,7,10
P,1,10,1160,6089.24
N,2044,4,4,7
21991,4,4
32275,4,7
38629,4,5
61925,4,6
89631,4,5
89751,4,3
97759,4,3
P,5,5,1122,114.8
D,3,7
P,4,2,2485,7525.7
T
D,4,9
D,2,6
N,1601,4,5,15
66979,4,6
66771,4,7
32478,4,5
38303,4,3
3,4,4
1191,4,3
6055,4,6
16069,4,7
40094,4,1
42215,4,5
64935,4,1
68573,4,10
76891,4,2
79056,4,8
89700,4,2
P,5,10,1765,67.8
D,5,6
D,3,2
I,9,2,14
N,1118,4,3,9
23078,4,9
30887,4,2
59091,4,5
64994,4,10
71995,4,10
72983,4,1
73183,4,2
81575,4,4
95714,4,8
N,1218,4,3,6
12003,4,2
24263,4,9
40599,4,7
48350,4,2
48703,4,10
89503,4,10
D,6,8
T
N,1402,4,4,15
71236,4,6
48289,4,8
87671,4,7
93671,4,6
6070,4,2
6210,4,5
16039,4,6
16095,4,8
24159,4,1
33223,4,3
40581,1,4
69245,4,3
76454,4,6
81271,4,1
85267,4,9
O,6,4,2135
N,643,4,3,9
31,4,9
31831,4,4
37983,4,6
39545,4,7
52949,4,3
73127,4,7
77351,4,7
89819,4,7
98019,4,4
P,8,10,2267,3391.51
T
D,3,3
P,10,5,989,7151.89
N,131,4,5,18
65245,4,9
11495,4,5
87271,4,4
97959,4,1
97995,4,2
75493,4,6
6215,4,3
10215,4,8
14791,4,8
16063,4,9
23141,4,1
32483,4,3
40487,4,1
40663,4,1
44722,4,9
51783,4,9
88749,4,7
96475,4,6
D,2,9
N,1222,4,3,18
46563,4,6
64870,4,3
98022,4,3
20199,4,5
38375,4,7
64135,4,1
64679,4,2
99559,4,7
12715,4,8
15843,4,2
16098,4,2
28351,4,1
61603,4,8
63143,4,3
65188,4,1
69990,4,9
84149,4,8
94950,4,5
P,5,6,387,199.2
D,5,2
T
N,1249,4,3,11
61093,4,3
14407,4,10
14791,4,2
31454,4,1
32476,4,10
44236,4,4
65121,4,5
73305,4,9
88802,4,2
90339,4,2
96918,4,3
N,577,4,5,7
6084,4,7
37583,4,7
40103,4,10
48671,4,1
78255,4,2
80487,4,9
93671,4,8
P,5,4,2871,122
S,1,7,15,17
D,6,7
D,5,3
N,2231,4,4,8
5915,4,2
16095,4,4
25953,4,3
26275,4,4
34775,4,10
50407,4,7
54495,4,7
56295,4,2
P,1,5,1004,164.16
P,5,8,2882,95.13
S,8,5,15,13
